state	yr	qtr	index_nsa	index_sa	Warning
IN	1997	3	128.92	128.05	
IN	1997	4	129.6	129.13	
IN	1998	1	130.12	130.13	
IN	1998	2	132.33	131.37	
IN	1998	3	133.17	132.22	
IN	1998	4	134.82	134.41	
IN	1999	1	135.28	135.19	
IN	1999	2	136.95	136.03	
IN	1999	3	138.87	137.84	
IN	1999	4	138.62	138.29	
IN	2000	1	140.85	140.67	
IN	2000	2	142.02	141.11	
IN	2000	3	143.46	142.31	
IN	2000	4	142.7	142.44	
IN	2001	1	144.12	143.95	
IN	2001	2	145.68	144.73	
IN	2001	3	146.42	145.16	
IN	2001	4	147.57	147.36	
IN	2002	1	148	147.92	
IN	2002	2	149.47	148.4	
IN	2002	3	150.52	149.17	
IN	2002	4	149.84	149.61	
IN	2003	1	151.38	151.52	
IN	2003	2	153.46	152.21	
IN	2003	3	155.02	153.54	
IN	2003	4	155.21	155.01	
IN	2004	1	155.08	155.44	
IN	2004	2	159.33	157.89	
IN	2004	3	160.78	159.09	
IN	2004	4	160.14	160.04	
IN	2005	1	160.77	161.33	
IN	2005	2	163.84	162.24	
IN	2005	3	164.95	162.99	
IN	2005	4	165.72	165.83	
IN	2006	1	164.99	165.7	
IN	2006	2	168.49	166.7	
IN	2006	3	169.52	167.39	
IN	2006	4	167.6	167.79	
IN	2007	1	168.11	169.03	
IN	2007	2	171.29	169.34	
IN	2007	3	171.41	169.16	
IN	2007	4	165.9	166.07	
IN	2008	1	164.75	165.88	
IN	2008	2	165.1	163.09	
IN	2008	3	165.28	163.09	
IN	2008	4	158.6	158.6	
IN	2009	1	158.24	159.63	
IN	2009	2	161.66	159.59	
IN	2009	3	160.15	158.04	
IN	2009	4	159.72	159.52	
IN	2010	1	156.28	157.9	
IN	2010	2	160.08	157.95	
IN	2010	3	159.9	157.86	
IN	2010	4	156.95	156.52	
IN	2011	1	153.27	155.05	
IN	2011	2	158.2	156.1	
IN	2011	3	158.96	156.91	
IN	2011	4	158.41	157.9	
IN	2012	1	155	156.83	
IN	2012	2	160.66	158.62	
IN	2012	3	160.27	158.11	
IN	2012	4	160.85	160.42	
IN	2013	1	161.02	162.8	
IN	2013	2	165.69	163.7	
IN	2013	3	169.02	166.62	
IN	2013	4	167.74	167.49	
IN	2014	1	166.38	167.99	
IN	2014	2	171.49	169.56	
IN	2014	3	173.77	171.21	
IN	2014	4	172.42	172.32	
IN	2015	1	173.47	174.99	
IN	2015	2	178.36	176.44	
IN	2015	3	180.77	178.03	
IN	2015	4	179.69	179.71	
IN	2016	1	180.13	181.6	
KS	1991	1	100	100	
KS	1991	2	99.62	99.4	
KS	1991	3	99.65	98.99	
KS	1991	4	100.62	100.54	
KS	1992	1	101.27	101.29	
KS	1992	2	101.67	101.41	
KS	1992	3	103.71	103.02	
KS	1992	4	104.05	103.98	
KS	1993	1	104.87	104.95	
KS	1993	2	106.66	106.33	
KS	1993	3	109.03	108.29	
KS	1993	4	110.23	110.17	
KS	1994	1	111.96	112.1	
KS	1994	2	114.77	114.34	
KS	1994	3	115.99	115.19	
KS	1994	4	116.21	116.17	
KS	1995	1	118.05	118.26	
KS	1995	2	120.13	119.61	
KS	1995	3	121.92	121.09	
KS	1995	4	122.96	122.93	
KS	1996	1	123.63	123.85	
KS	1996	2	126.1	125.54	
KS	1996	3	127.4	126.56	
KS	1996	4	126.82	126.8	
KS	1997	1	127.29	127.49	
KS	1997	2	130.03	129.46	
KS	1997	3	132.25	131.39	
KS	1997	4	133.26	133.25	
KS	1998	1	135.34	135.54	
KS	1998	2	136.75	136.12	
KS	1998	3	138.96	138.08	
KS	1998	4	142.22	142.23	
KS	1999	1	143.92	144.14	
KS	1999	2	146.09	145.34	
KS	1999	3	147.46	146.57	
KS	1999	4	146.9	146.92	
KS	2000	1	149.35	149.64	
KS	2000	2	152.01	151.1	
KS	2000	3	153.76	152.85	
KS	2000	4	153.72	153.77	
KS	2001	1	154.75	155.16	
KS	2001	2	158.9	157.78	
KS	2001	3	160.16	159.23	
KS	2001	4	161.61	161.72	
KS	2002	1	161.78	162.35	
KS	2002	2	164.95	163.58	
KS	2002	3	166.07	165.13	
KS	2002	4	166.79	166.95	
KS	2003	1	168.03	168.73	
KS	2003	2	170.46	168.87	
KS	2003	3	173.27	172.32	
KS	2003	4	173.13	173.34	
KS	2004	1	174.87	175.68	
KS	2004	2	179.72	177.93	
KS	2004	3	179.85	178.83	
KS	2004	4	180.25	180.51	
KS	2005	1	181.4	182.32	
KS	2005	2	186.17	184.24	
KS	2005	3	187.03	185.97	
KS	2005	4	187.52	187.76	
KS	2006	1	190.38	191.43	
KS	2006	2	193.3	191.32	
KS	2006	3	195.21	194.09	
KS	2006	4	195.16	195.22	
KS	2007	1	195.75	197.04	
KS	2007	2	200.53	198.51	
KS	2007	3	200.25	199.06	
KS	2007	4	198.55	198.29	
KS	2008	1	195.83	197.47	
KS	2008	2	198.73	196.82	
KS	2008	3	195.75	194.39	
KS	2008	4	194.89	194.37	
KS	2009	1	193.38	195.44	
KS	2009	2	194.65	192.78	
KS	2009	3	195.65	194.04	
KS	2009	4	195.85	195.21	
KS	2010	1	187.62	190.01	
KS	2010	2	196.07	194.16	
KS	2010	3	191.63	189.69	
KS	2010	4	188.83	188.38	
KS	2011	1	181.43	183.93	
KS	2011	2	187.41	185.47	
KS	2011	3	188.82	186.66	
KS	2011	4	186.55	186.43	
KS	2012	1	185.55	188.09	
KS	2012	2	190.53	188.46	
KS	2012	3	193.65	191.26	
KS	2012	4	191.61	191.91	
KS	2013	1	186.91	189.21	
KS	2013	2	196.68	194.47	
KS	2013	3	197.95	195.53	
KS	2013	4	195.81	196.43	
KS	2014	1	199.11	201.21	
KS	2014	2	204.83	202.54	
KS	2014	3	204.84	202.45	
KS	2014	4	203.02	203.84	
KS	2015	1	205.62	207.48	
KS	2015	2	210.31	207.96	
KS	2015	3	213.67	211.37	
KS	2015	4	213.82	214.68	
KS	2016	1	212.84	214.6	
KY	1991	1	100	100	
KY	1991	2	100.31	100.34	
KY	1991	3	99.97	100.24	
KY	1991	4	101.13	101.74	
KY	1992	1	103.21	103.23	
KY	1992	2	103.34	103.38	
KY	1992	3	105.25	105.51	
KY	1992	4	106.28	106.89	
KY	1993	1	107.5	107.59	
KY	1993	2	109.47	109.53	
KY	1993	3	110.33	110.51	
KY	1993	4	111.02	111.64	
KY	1994	1	114.06	114.27	
KY	1994	2	115.38	115.43	
KY	1994	3	116.87	116.96	
KY	1994	4	117.26	117.9	
KY	1995	1	118.53	118.86	
KY	1995	2	120.31	120.37	
KY	1995	3	121.44	121.45	
KY	1995	4	122.88	123.52	
KY	1996	1	123.18	123.64	
KY	1996	2	125.22	125.26	
KY	1996	3	126.99	126.96	
KY	1996	4	127.42	128.04	
KY	1997	1	129.07	129.63	
KY	1997	2	130.22	130.27	
KY	1997	3	131.47	131.42	
KY	1997	4	131.5	132.09	
KY	1998	1	132.3	132.93	
KY	1998	2	135.31	135.35	
KY	1998	3	136.41	136.38	
KY	1998	4	137.98	138.53	
KY	1999	1	139.69	140.41	
KY	1999	2	142	142	
KY	1999	3	143.93	143.96	
KY	1999	4	144.76	145.24	
KY	2000	1	146.77	147.62	
KY	2000	2	148.39	148.34	
KY	2000	3	149.54	149.62	
KY	2000	4	150.35	150.77	
KY	2001	1	150.87	151.85	
KY	2001	2	153.47	153.37	
KY	2001	3	154.57	154.67	
KY	2001	4	155.87	156.23	
KY	2002	1	155.79	156.9	
KY	2002	2	158.94	158.81	
KY	2002	3	159.26	159.29	
KY	2002	4	161.6	162	
KY	2003	1	162.15	163.39	
KY	2003	2	165.54	165.36	
KY	2003	3	167.76	167.7	
KY	2003	4	168.43	168.91	
KY	2004	1	171.05	172.47	
KY	2004	2	173.1	172.86	
KY	2004	3	174.86	174.61	
KY	2004	4	176.62	177.29	
KY	2005	1	176.98	178.56	
KY	2005	2	180.93	180.59	
KY	2005	3	183.38	182.9	
KY	2005	4	183.62	184.47	
KY	2006	1	186.08	187.94	
KY	2006	2	188.18	187.7	
KY	2006	3	189.5	188.76	
KY	2006	4	188.79	189.79	
KY	2007	1	189.1	191.22	
KY	2007	2	193.24	192.66	
KY	2007	3	192.59	191.63	
KY	2007	4	190.66	191.7	
KY	2008	1	188.2	190.57	
KY	2008	2	191.65	191.02	
KY	2008	3	191.64	190.47	
KY	2008	4	186.7	187.74	
KY	2009	1	185.75	188.3	
KY	2009	2	188.92	188.25	
KY	2009	3	189.34	188.04	
KY	2009	4	186.85	187.9	
KY	2010	1	184.45	187.15	
KY	2010	2	186.88	186.18	
KY	2010	3	188	186.59	
KY	2010	4	186.55	187.64	
KY	2011	1	181.55	184.31	
KY	2011	2	183.15	182.37	
KY	2011	3	184.5	183.09	
KY	2011	4	181.82	182.93	
KY	2012	1	183.01	185.85	
KY	2012	2	188.6	187.7	
KY	2012	3	187.85	186.44	
KY	2012	4	186.71	187.88	
KY	2013	1	186.26	189.16	
KY	2013	2	192.45	191.43	
KY	2013	3	196.13	194.78	
KY	2013	4	192.77	193.98	
KY	2014	1	191.27	194.19	
KY	2014	2	197.93	196.89	
KY	2014	3	199.43	198.13	
KY	2014	4	199.23	200.44	
KY	2015	1	200.56	203.54	
KY	2015	2	205.68	204.63	
KY	2015	3	207.29	206.02	
KY	2015	4	209.45	210.64	
KY	2016	1	207.48	210.5	
LA	1991	1	100	100	
LA	1991	2	102.59	101.96	
LA	1991	3	104.28	103.57	
LA	1991	4	104.72	104.23	
LA	1992	1	105.68	105.7	
LA	1992	2	107.81	107.12	
LA	1992	3	109.11	108.36	
LA	1992	4	110.93	110.47	
LA	1993	1	111.66	111.66	
LA	1993	2	113.62	112.84	
LA	1993	3	116.18	115.41	
LA	1993	4	118.64	118.19	
LA	1994	1	120.21	120.17	
LA	1994	2	122.62	121.74	
LA	1994	3	124.07	123.27	
LA	1994	4	122.62	122.24	
LA	1995	1	123.97	123.86	
LA	1995	2	127.57	126.63	
LA	1995	3	129.1	128.28	
LA	1995	4	130.22	129.87	
LA	1996	1	132.21	132.06	
LA	1996	2	134.02	133.03	
LA	1996	3	134.77	133.86	
LA	1996	4	135.9	135.63	
LA	1997	1	137.19	137	
LA	1997	2	138.83	137.81	
LA	1997	3	139.87	138.86	
LA	1997	4	140.71	140.5	
LA	1998	1	142.64	142.44	
LA	1998	2	144.94	143.9	
LA	1998	3	147.38	146.23	
LA	1998	4	148.31	148.15	
LA	1999	1	148.71	148.5	
LA	1999	2	151.15	150.07	
LA	1999	3	153.02	151.76	
LA	1999	4	152.41	152.27	
LA	2000	1	154.46	154.26	
LA	2000	2	157.24	156.16	
LA	2000	3	157.98	156.63	
LA	2000	4	157.11	156.98	
LA	2001	1	159.17	158.96	
LA	2001	2	161.54	160.44	
LA	2001	3	163.73	162.35	
LA	2001	4	164.93	164.75	
LA	2002	1	164.66	164.41	
LA	2002	2	168.48	167.38	
LA	2002	3	170.54	169.17	
LA	2002	4	171.79	171.52	
LA	2003	1	174.57	174.26	
LA	2003	2	176.42	175.32	
LA	2003	3	179.82	178.44	
LA	2003	4	181.52	181.17	
LA	2004	1	183.67	183.29	
LA	2004	2	188.17	187.06	
LA	2004	3	190.98	189.53	
LA	2004	4	192.42	192.03	
LA	2005	1	195.12	194.74	
LA	2005	2	199.99	198.76	
LA	2005	3	203.55	201.99	
LA	2005	4	213.3	212.96	
LA	2006	1	218.86	218.48	
LA	2006	2	224.11	222.61	
LA	2006	3	228.49	226.69	
LA	2006	4	230.28	230	
LA	2007	1	233.29	233.02	
LA	2007	2	236.41	234.67	
LA	2007	3	237.91	235.89	
LA	2007	4	235.54	235.34	
LA	2008	1	233.75	233.74	
LA	2008	2	234.17	232.3	
LA	2008	3	231.97	229.81	
LA	2008	4	228.57	228.37	
LA	2009	1	229.07	229.47	
LA	2009	2	231.36	229.33	
LA	2009	3	229.03	226.68	
LA	2009	4	228.7	228.55	
LA	2010	1	227.94	228.65	
LA	2010	2	230.2	228.01	
LA	2010	3	230.77	228.27	
LA	2010	4	225.86	225.73	
LA	2011	1	221.38	222.25	
LA	2011	2	224.77	222.57	
LA	2011	3	225.27	222.71	
LA	2011	4	223.64	223.61	
LA	2012	1	222.55	223.44	
LA	2012	2	228.93	226.64	
LA	2012	3	231.95	229.31	
LA	2012	4	231.29	231.35	
LA	2013	1	235.76	236.61	
LA	2013	2	240.25	237.81	
LA	2013	3	240.12	237.44	
LA	2013	4	242.05	242.27	
LA	2014	1	241.65	242.29	
LA	2014	2	246.1	243.57	
LA	2014	3	249.43	246.81	
LA	2014	4	248.53	248.8	
LA	2015	1	251.87	252.37	
LA	2015	2	258.35	255.71	
LA	2015	3	260.98	258.32	
LA	2015	4	260.96	261.27	
LA	2016	1	264.52	264.96	
MA	1991	1	100	100	
MA	1991	2	98.71	97.79	
MA	1991	3	97.44	96.67	
MA	1991	4	98.15	97.32	
MA	1992	1	98.54	98.56	
MA	1992	2	96.55	95.65	
MA	1992	3	97	96.18	
MA	1992	4	97.29	96.5	
MA	1993	1	94.81	94.86	
MA	1993	2	97.04	96.11	
MA	1993	3	97.42	96.51	
MA	1993	4	97	96.28	
MA	1994	1	96.81	96.94	
MA	1994	2	98.2	97.21	
MA	1994	3	98.46	97.41	
MA	1994	4	98.58	97.95	
MA	1995	1	98.2	98.41	
MA	1995	2	99.68	98.63	
MA	1995	3	100.51	99.32	
MA	1995	4	100.36	99.81	
MA	1996	1	100.95	101.23	
MA	1996	2	103.39	102.27	
MA	1996	3	104.58	103.21	
MA	1996	4	105.06	104.59	
MA	1997	1	104.45	104.8	
MA	1997	2	108.18	106.98	
MA	1997	3	109.76	108.2	
MA	1997	4	110.92	110.49	
MA	1998	1	112.36	112.82	
MA	1998	2	117.11	115.78	
MA	1998	3	120.61	118.77	
MA	1998	4	121.78	121.37	
MA	1999	1	124.28	124.86	
MA	1999	2	130.11	128.64	
MA	1999	3	134.85	132.68	
MA	1999	4	136.9	136.48	
MA	2000	1	140.37	141.08	
MA	2000	2	148.29	146.64	
MA	2000	3	153.56	151	
MA	2000	4	157.37	156.91	
MA	2001	1	162.23	163.07	
MA	2001	2	170.04	168.2	
MA	2001	3	176.27	173.29	
MA	2001	4	178.39	177.88	
MA	2002	1	182.01	182.91	
MA	2002	2	191.62	189.55	
MA	2002	3	200.19	196.88	
MA	2002	4	203.23	202.68	
MA	2003	1	205.54	206.39	
MA	2003	2	213.56	211.25	
MA	2003	3	218.91	215.44	
MA	2003	4	223.99	223.48	
MA	2004	1	227.11	227.8	
MA	2004	2	235.59	232.93	
MA	2004	3	242.29	238.75	
MA	2004	4	243.83	243.44	
MA	2005	1	247.41	247.72	
MA	2005	2	254.47	251.52	
MA	2005	3	256.14	252.79	
MA	2005	4	252.75	252.47	
MA	2006	1	251.4	251.26	
MA	2006	2	250.06	247.08	
MA	2006	3	247.11	244.3	
MA	2006	4	241.63	241.37	
MA	2007	1	239.7	239.23	
MA	2007	2	242.39	239.53	
MA	2007	3	238.43	236.02	
MA	2007	4	233.28	232.86	
MA	2008	1	231.16	230.7	
MA	2008	2	226.5	223.8	
MA	2008	3	222.6	220.46	
MA	2008	4	219.76	219.15	
MA	2009	1	222.29	222.06	
MA	2009	2	220.5	217.89	
MA	2009	3	218.91	216.65	
MA	2009	4	218.35	217.58	
MA	2010	1	216.78	217.01	
MA	2010	2	218.89	216.21	
MA	2010	3	217.41	214.88	
MA	2010	4	216.17	215.31	
MA	2011	1	209.82	210.6	
MA	2011	2	214.33	211.57	
MA	2011	3	213.93	211.02	
MA	2011	4	210.55	209.76	
MA	2012	1	207.89	209.21	
MA	2012	2	213.65	210.65	
MA	2012	3	216.33	213.03	
MA	2012	4	215.64	214.98	
MA	2013	1	217.09	218.89	
MA	2013	2	225.57	222.15	
MA	2013	3	228.81	225.03	
MA	2013	4	228.89	228.42	
MA	2014	1	225.47	227.56	
MA	2014	2	237.77	233.94	
MA	2014	3	240.7	236.61	
MA	2014	4	237.8	237.43	
MA	2015	1	238.33	240.68	
MA	2015	2	247.41	243.26	
MA	2015	3	249.15	244.89	
MA	2015	4	248.26	247.97	
MA	2016	1	248.41	250.9	
MD	1991	1	100	100	
MD	1991	2	101.23	100.17	
MD	1991	3	100.67	99.74	
MD	1991	4	102.19	101.07	
MD	1992	1	103.02	102.98	
MD	1992	2	101.55	100.5	
MD	1992	3	103.21	102.24	
MD	1992	4	103.27	102.21	
MD	1993	1	101.36	101.24	
MD	1993	2	102.36	101.36	
MD	1993	3	103.08	102.04	
MD	1993	4	102.93	102	
MD	1994	1	102.37	102.1	
MD	1994	2	103.8	102.86	
MD	1994	3	102.93	101.84	
MD	1994	4	102.32	101.53	
MD	1995	1	101.96	101.54	
MD	1995	2	101.72	100.83	
MD	1995	3	103.27	102.18	
MD	1995	4	102.74	102.07	
MD	1996	1	103.06	102.49	
MD	1996	2	103.21	102.33	
MD	1996	3	103.44	102.38	
MD	1996	4	102.83	102.21	
MD	1997	1	103.44	102.81	
MD	1997	2	103.2	102.27	
MD	1997	3	103.69	102.66	
MD	1997	4	104.42	103.82	
MD	1998	1	105.13	104.54	
MD	1998	2	106.03	105	
MD	1998	3	106.67	105.58	
MD	1998	4	107.75	107.12	
MD	1999	1	109.68	109.25	
MD	1999	2	111.74	110.53	
MD	1999	3	112.92	111.68	
MD	1999	4	114.52	113.86	
MD	2000	1	115.37	115.13	
MD	2000	2	119.62	118.24	
MD	2000	3	121.88	120.35	
MD	2000	4	122.84	122.17	
MD	2001	1	125.55	125.54	
MD	2001	2	130.77	129.21	
MD	2001	3	134.47	132.51	
MD	2001	4	137.23	136.61	
MD	2002	1	140.31	140.48	
MD	2002	2	147.15	145.35	
MD	2002	3	153.49	151.01	
MD	2002	4	157.91	157.33	
MD	2003	1	159.49	159.81	
MD	2003	2	168.5	166.36	
MD	2003	3	176.16	173.19	
MD	2003	4	180.28	179.79	
MD	2004	1	187.42	187.76	
MD	2004	2	198.71	196.06	
MD	2004	3	209.46	206.04	
MD	2004	4	215.66	215.15	
MD	2005	1	225.16	225.43	
MD	2005	2	240.95	237.64	
MD	2005	3	252.22	248.33	
MD	2005	4	255.57	255.01	
MD	2006	1	260.74	260.79	
MD	2006	2	268.83	265.14	
MD	2006	3	267.76	263.81	
MD	2006	4	267.14	266.61	
MD	2007	1	269.98	269.82	
MD	2007	2	272.64	268.86	
MD	2007	3	268.8	265.06	
MD	2007	4	262.31	261.71	
MD	2008	1	250.34	250.18	
MD	2008	2	241.37	238	
MD	2008	3	237.37	234.13	
MD	2008	4	222.83	222.18	
MD	2009	1	223.56	223.65	
MD	2009	2	222.98	219.72	
MD	2009	3	221.16	218.13	
MD	2009	4	213.76	212.99	
MD	2010	1	213.2	213.69	
MD	2010	2	216.43	213.03	
MD	2010	3	210.56	207.57	
MD	2010	4	208.34	207.55	
MD	2011	1	201.76	202.72	
MD	2011	2	204.08	200.38	
MD	2011	3	204.72	201.92	
MD	2011	4	202.87	202.02	
MD	2012	1	197.53	198.91	
MD	2012	2	212.3	208.03	
MD	2012	3	209.38	206.52	
MD	2012	4	210.44	209.61	
MD	2013	1	211.34	213.13	
MD	2013	2	221.54	216.69	
MD	2013	3	222.88	219.87	
MD	2013	4	222.56	221.83	
MD	2014	1	220.84	222.82	
MD	2014	2	230.38	225.15	
MD	2014	3	224.63	221.48	
MD	2014	4	223.51	223.03	
MD	2015	1	222.12	224.09	
MD	2015	2	232.01	226.58	
MD	2015	3	232.49	229.28	
MD	2015	4	229.33	228.9	
MD	2016	1	230.56	232.59	
ME	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1991	2	100.1	101.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1991	3	100.5	100.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1991	4	99.63	100.9	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1992	1	101.88	101.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1992	2	98.61	99.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1992	3	100.14	100.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1992	4	99.86	101.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1993	1	94.7	94.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1993	2	99.24	100.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1993	3	97.26	97.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1993	4	96.6	97.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1994	1	98.14	98.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1994	2	97.84	98.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1994	3	97.18	97.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1994	4	95.62	96.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1995	1	96.74	97.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1995	2	97.88	98.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1995	3	98.57	98.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1995	4	97.09	98.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1996	1	101.15	101.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1996	2	100.45	100.76	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1996	3	101.89	102.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1996	4	100.78	101.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1997	1	100.68	101.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1997	2	102.34	102.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1997	3	102.31	102.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1997	4	105.05	105.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1998	1	105.07	106.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1998	2	107.83	108.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1998	3	108.62	109.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1998	4	111.97	112.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1999	1	112.34	114	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1999	2	116.08	116.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1999	3	118.58	118.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	1999	4	120.23	121.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	2000	1	120.62	122.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	2000	2	126.79	127.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
ME	2000	3	129.56	129.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
